"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico."
"Informacion sujeta a cambios. Archivo generado el 2020-02-14 a las 14:17:43 (tiempo del centro de Mexico)."
"Sismicidad del 2017-01-01 al 2018-01-01, todas las magnitudes, todas las profundidades, en todo el pais."
"Total: 26645 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2017-09-08,00:33:36,4.6,15.3865,-94.6122,3.9,"108 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,05:33:36,revisado
2017-09-08,00:36:59,3.9,15.3262,-94.7288,12.5,"107 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,05:36:59,revisado
2017-09-08,00:44:28,4.4,15.537,-94.8537,16.1,"80 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,05:44:28,revisado
2017-09-08,00:49:00,4.1,15.8073,-94.9573,69.9,"49 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,05:49:00,revisado
2017-09-08,00:50:27,4.0,15.6698,-94.6578,17.0,"81 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,05:50:27,revisado
2017-09-08,00:57:01,4.0,15.1798,-94.4933,20.0,"128 km al SUROESTE de TONALA, CHIS",2017-09-08,05:57:01,revisado
2017-09-08,00:59:33,3.9,15.7132,-94.9247,16.5,"59 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,05:59:33,revisado
2017-09-08,01:02:38,3.8,15.3607,-94.6987,16.3,"105 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:02:38,revisado
2017-09-08,01:05:10,3.9,15.3957,-94.6867,16.2,"103 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:05:10,revisado
2017-09-08,01:06:16,3.8,15.3212,-94.6443,16.1,"112 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:06:16,revisado
2017-09-08,01:07:20,3.7,15.4742,-94.7285,16.1,"93 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:07:20,revisado
2017-09-08,01:08:47,3.8,15.3575,-94.7942,20.0,"101 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:08:47,revisado
2017-09-08,01:11:45,3.6,15.6202,-94.8878,68.5,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:11:45,revisado
2017-09-08,01:13:11,4.1,14.9977,-94.2835,17.4,"133 km al SUROESTE de TONALA, CHIS",2017-09-08,06:13:11,revisado
2017-09-08,01:14:24,3.5,15.1348,-94.5113,16.5,"133 km al SUROESTE de TONALA, CHIS",2017-09-08,06:14:24,revisado
2017-09-08,01:15:27,3.8,15.3895,-94.7095,16.2,"102 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:15:27,revisado
2017-09-08,01:17:42,3.9,15.972,-95.2953,58.6,"26 km al SUROESTE de SALINA CRUZ, OAX",2017-09-08,06:17:42,revisado
2017-09-08,01:19:23,3.6,15.6197,-95.1565,63.0,"62 km al SUR de SALINA CRUZ, OAX",2017-09-08,06:19:23,revisado
2017-09-08,01:22:32,3.9,15.0148,-94.4663,30.0,"141 km al SUROESTE de TONALA, CHIS",2017-09-08,06:22:32,revisado
2017-09-08,01:24:55,3.5,15.1915,-94.4263,50.0,"122 km al SUROESTE de TONALA, CHIS",2017-09-08,06:24:55,revisado
2017-09-08,01:26:18,4.9,15.4098,-94.7075,13.3,"100 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:26:18,revisado
2017-09-08,01:41:59,3.7,15.5125,-94.8383,25.4,"83 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:41:59,revisado
2017-09-08,01:44:17,3.7,15.4853,-94.791,13.1,"88 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:44:17,revisado
2017-09-08,01:51:10,3.6,14.8635,-94.2627,16.2,"145 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-08,06:51:10,revisado
2017-09-08,01:51:45,3.7,16.9258,-95.5665,177.4,"56 km al OESTE de MATIAS ROMERO, OAX",2017-09-08,06:51:45,revisado
2017-09-08,01:54:45,3.5,15.8252,-95.0838,55.6,"41 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:54:45,revisado
2017-09-08,01:55:59,3.8,15.6712,-94.9215,56.8,"64 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,06:55:59,revisado
2017-09-08,01:58:50,3.9,16.4107,-95.0408,109.3,"3 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-09-08,06:58:50,revisado
2017-09-08,02:03:32,4.2,15.3095,-94.7477,10.7,"108 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:03:32,revisado
2017-09-08,02:10:42,3.6,15.3273,-94.6898,13.7,"109 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:10:42,revisado
2017-09-08,02:16:13,3.8,15.7173,-94.9067,62.8,"60 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:16:13,revisado
2017-09-08,02:17:58,4.0,14.8657,-94.3373,62.3,"149 km al SUROESTE de TONALA, CHIS",2017-09-08,07:17:58,revisado
2017-09-08,02:18:49,3.9,15.1352,-94.7708,16.2,"124 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:18:49,revisado
2017-09-08,02:20:33,4.0,15.4512,-94.85,26.8,"89 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:20:33,revisado
2017-09-08,02:21:09,3.9,15.7163,-95.0073,16.4,"55 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:21:09,revisado
2017-09-08,02:30:38,4.1,15.8517,-95.0122,85.0,"42 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:30:38,revisado
2017-09-08,02:38:36,4.0,15.2883,-94.7178,19.3,"111 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:38:36,revisado
2017-09-08,02:40:15,3.8,15.5472,-94.8418,15.0,"80 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:40:15,revisado
2017-09-08,02:41:32,3.8,15.8698,-94.9922,79.1,"41 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:41:32,revisado
2017-09-08,02:43:27,3.7,16.0268,-95.1257,94.5,"19 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:43:27,revisado
2017-09-08,02:44:33,3.8,15.1432,-94.535,49.4,"134 km al SUROESTE de TONALA, CHIS",2017-09-08,07:44:33,revisado
2017-09-08,02:46:19,4.0,15.6742,-94.8498,67.5,"67 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:46:19,revisado
2017-09-08,02:50:12,3.7,15.9445,-95.0587,89.9,"30 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:50:12,revisado
2017-09-08,02:51:22,4.0,15.724,-94.7793,52.3,"67 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:51:22,revisado
2017-09-08,02:59:56,4.2,15.4693,-94.88,19.5,"86 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,07:59:56,revisado
2017-09-08,03:06:10,4.0,16.0847,-95.1965,71.9,"11 km al SUR de SALINA CRUZ, OAX",2017-09-08,08:06:10,revisado
2017-09-08,03:07:12,3.9,15.4397,-94.6743,25.6,"99 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:07:12,revisado
2017-09-08,03:17:12,4.1,15.3638,-94.6797,16.0,"106 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:17:12,revisado
2017-09-08,03:26:11,3.6,15.169,-94.6365,15.0,"127 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:26:11,revisado
2017-09-08,03:29:42,3.7,15.2292,-94.7817,33.9,"114 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:29:42,revisado
2017-09-08,03:31:21,4.1,15.438,-94.5872,61.5,"105 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:31:21,revisado
2017-09-08,03:34:34,4.6,15.249,-94.4948,17.6,"122 km al SUROESTE de TONALA, CHIS",2017-09-08,08:34:34,revisado
2017-09-08,03:41:13,3.8,15.6318,-94.8638,48.7,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:41:13,revisado
2017-09-08,03:43:02,4.4,16.8292,-94.33,109.6,"66 km al NORESTE de UNION HIDALGO, OAX",2017-09-08,08:43:02,revisado
2017-09-08,03:45:55,4.1,15.4327,-94.8108,14.0,"93 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,08:45:55,revisado
2017-09-08,03:51:22,3.8,15.9798,-94.7083,76.1,"56 km al SUR de UNION HIDALGO, OAX",2017-09-08,08:51:22,revisado
2017-09-08,03:53:56,4.0,15.1528,-94.3915,34.9,"124 km al SUROESTE de TONALA, CHIS",2017-09-08,08:53:56,revisado
2017-09-08,04:00:23,3.5,14.817,-94.9238,12.6,"154 km al SUR de SALINA CRUZ, OAX",2017-09-08,09:00:23,revisado
2017-09-08,04:03:42,3.9,15.4457,-94.6427,22.8,"101 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:03:42,revisado
2017-09-08,04:08:19,4.1,15.731,-94.8787,66.1,"60 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:08:19,revisado
2017-09-08,04:10:26,3.9,15.6758,-94.8697,83.1,"66 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:10:26,revisado
2017-09-08,04:12:26,3.9,16.3527,-95.1227,150.9,"11 km al ESTE de S BLAS ATEMPA, OAX",2017-09-08,09:12:26,revisado
2017-09-08,04:14:46,4.2,15.591,-94.9155,16.0,"72 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:14:46,revisado
2017-09-08,04:15:03,3.9,16.3895,-95.2345,109.2,"7 km al NORTE de S BLAS ATEMPA, OAX",2017-09-08,09:15:03,revisado
2017-09-08,04:16:23,3.4,15.8928,-95.1273,16.0,"33 km al SUR de SALINA CRUZ, OAX",2017-09-08,09:16:23,revisado
2017-09-08,04:19:14,3.7,15.7808,-94.9163,68.6,"54 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:19:14,revisado
2017-09-08,04:20:34,3.7,16.8525,-95.5715,16.0,"56 km al OESTE de MATIAS ROMERO, OAX",2017-09-08,09:20:34,revisado
2017-09-08,04:23:09,3.8,15.4897,-94.6645,16.7,"95 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:23:09,revisado
2017-09-08,04:26:05,3.7,15.672,-94.918,74.0,"64 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:26:05,revisado
2017-09-08,04:32:31,4.4,15.5503,-94.8555,60.0,"79 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:32:31,revisado
2017-09-08,04:39:20,4.1,15.5058,-94.8297,7.6,"84 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:39:20,revisado
2017-09-08,04:42:24,3.9,15.3857,-94.6578,61.0,"105 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:42:24,revisado
2017-09-08,04:45:42,3.8,15.5928,-94.8435,49.6,"75 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:45:42,revisado
2017-09-08,04:50:26,3.9,15.635,-94.8843,12.7,"69 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:50:26,revisado
2017-09-08,04:52:52,3.2,16.8497,-95.6232,16.1,"62 km al OESTE de MATIAS ROMERO, OAX",2017-09-08,09:52:52,revisado
2017-09-08,04:53:10,4.1,15.2717,-94.6852,16.1,"115 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,09:53:10,revisado
2017-09-08,05:00:22,3.5,15.2418,-94.5692,16.6,"124 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:00:22,revisado
2017-09-08,05:04:38,3.6,15.814,-94.9333,82.5,"49 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:04:38,revisado
2017-09-08,05:06:47,3.7,15.4898,-94.7792,29.6,"89 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:06:47,revisado
2017-09-08,05:09:21,4.2,15.6858,-95.0207,51.3,"58 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:09:21,revisado
2017-09-08,05:13:07,3.8,15.6912,-94.7893,86.6,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:13:07,revisado
2017-09-08,05:14:16,3.6,18.124,-103.387,6.1,"76 km al SUROESTE de COALCOMAN, MICH",2017-09-08,10:14:16,revisado
2017-09-08,05:15:19,3.7,15.6443,-94.8568,54.3,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:15:19,revisado
2017-09-08,05:18:53,4.8,15.5092,-94.8523,81.5,"83 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:18:53,revisado
2017-09-08,05:22:20,4.1,15.7043,-94.8955,63.6,"62 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:22:20,revisado
2017-09-08,05:25:40,4.2,16.1045,-94.467,129.8,"56 km al SURESTE de UNION HIDALGO, OAX",2017-09-08,10:25:40,revisado
2017-09-08,05:28:20,3.7,15.6115,-94.837,16.0,"74 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:28:20,revisado
2017-09-08,05:32:25,3.9,15.7198,-94.9033,62.0,"60 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:32:25,revisado
2017-09-08,05:35:36,3.8,15.5385,-95.3772,54.5,"74 km al SUROESTE de SALINA CRUZ, OAX",2017-09-08,10:35:36,revisado
2017-09-08,05:39:44,4.0,15.5792,-94.8567,14.6,"76 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:39:44,revisado
2017-09-08,05:44:07,4.5,14.8333,-94.119,50.0,"136 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-08,10:44:07,revisado
2017-09-08,05:46:21,4.0,15.7693,-94.954,63.6,"52 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:46:21,revisado
2017-09-08,05:48:21,3.7,15.5382,-94.8155,16.1,"82 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:48:21,revisado
2017-09-08,05:49:47,4.1,15.5192,-94.7177,57.3,"89 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,10:49:47,revisado
2017-09-08,05:56:31,3.9,16.2758,-95.0938,115.9,"15 km al NORESTE de SALINA CRUZ, OAX",2017-09-08,10:56:31,revisado
2017-09-08,06:00:02,4.0,15.2965,-94.561,24.1,"119 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:00:02,revisado
2017-09-08,06:01:31,3.6,15.8147,-94.9458,82.0,"49 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:01:31,revisado
2017-09-08,06:03:19,3.6,15.7822,-95.016,42.8,"48 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:03:19,revisado
2017-09-08,06:04:00,3.0,15.728,-94.9472,64.5,"57 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:04:00,revisado
2017-09-08,06:06:14,4.9,15.8567,-94.9843,32.5,"43 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:06:14,revisado
2017-09-08,06:09:51,3.7,17.3258,-95.7525,29.0,"81 km al SUROESTE de ISLA, VER",2017-09-08,11:09:51,revisado
2017-09-08,06:15:00,3.9,15.3298,-94.569,15.4,"116 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:15:00,revisado
2017-09-08,06:18:43,3.6,15.6025,-94.7358,16.1,"81 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:18:43,revisado
2017-09-08,06:20:59,4.0,15.3278,-94.6823,16.3,"109 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:20:59,revisado
2017-09-08,06:21:00,3.9,15.3625,-94.7295,16.1,"103 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:21:00,revisado
2017-09-08,06:22:34,3.8,15.6073,-94.8947,18.3,"71 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:22:34,revisado
2017-09-08,06:25:55,5.0,15.7722,-95.0515,9.9,"48 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:25:55,revisado
2017-09-08,06:33:22,4.2,15.8038,-94.9533,71.9,"49 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:33:22,revisado
2017-09-08,06:41:35,3.6,15.7175,-94.8043,96.0,"66 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:41:35,revisado
2017-09-08,06:42:14,3.8,21.9135,-100.408,5.0,"36 km al NORESTE de STA MARIA DEL RIO, SLP",2017-09-08,11:42:14,revisado
2017-09-08,06:43:07,4.7,15.7883,-95.0467,65.0,"46 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:43:07,revisado
2017-09-08,06:45:18,3.7,15.4608,-94.8395,26.8,"88 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:45:18,revisado
2017-09-08,06:50:53,4.3,15.5152,-94.8208,46.5,"84 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:50:53,revisado
2017-09-08,06:51:44,4.2,14.9832,-94.6823,16.6,"144 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:51:44,revisado
2017-09-08,06:54:59,4.0,15.6473,-94.8543,5.0,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:54:59,revisado
2017-09-08,06:57:58,3.8,15.7197,-94.963,54.4,"57 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:57:58,revisado
2017-09-08,07:01:16,3.8,15.4765,-94.7958,16.1,"89 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:01:16,revisado
2017-09-08,07:01:47,3.7,15.676,-94.8677,66.9,"66 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:01:47,revisado
2017-09-08,07:03:29,4.0,15.709,-94.9865,28.4,"57 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:03:29,revisado
2017-09-08,07:06:18,4.7,15.2923,-94.621,16.1,"116 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:06:18,revisado
2017-09-08,07:10:07,4.0,15.7037,-94.8582,69.5,"64 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:10:07,revisado
2017-09-08,07:12:28,3.9,15.6737,-94.7898,63.5,"71 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:12:28,revisado
2017-09-08,07:13:38,3.7,15.8163,-94.5208,63.1,"80 km al SURESTE de UNION HIDALGO, OAX",2017-09-08,12:13:38,revisado
2017-09-08,07:15:56,3.4,15.705,-94.8785,58.8,"63 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:15:56,revisado
2017-09-08,07:16:46,3.5,15.123,-94.5482,30.0,"136 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:16:46,revisado
2017-09-08,07:18:11,3.0,18.1697,-103.166,3.6,"67 km al SUR de COALCOMAN, MICH",2017-09-08,12:18:11,revisado
2017-09-08,07:21:45,4.0,15.7895,-94.941,72.1,"51 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:21:45,revisado
2017-09-08,07:24:24,3.7,15.7762,-95.0507,63.0,"48 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:24:24,revisado
2017-09-08,07:27:57,4.0,15.7612,-94.5967,74.4,"79 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:27:57,revisado
2017-09-08,07:30:19,3.3,15.9578,-95.011,52.4,"32 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:30:19,revisado
2017-09-08,07:35:00,4.3,15.3478,-94.6208,6.9,"111 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:35:00,revisado
2017-09-08,07:38:41,4.0,16.0437,-95.1143,20.0,"18 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:38:41,revisado
2017-09-08,07:44:20,4.2,15.5855,-94.8282,72.9,"77 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:44:20,revisado
2017-09-08,07:46:00,4.7,15.1312,-94.3818,16.5,"125 km al SUROESTE de TONALA, CHIS",2017-09-08,12:46:00,revisado
2017-09-08,07:52:21,4.5,15.6115,-94.9182,16.3,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:52:21,revisado
2017-09-08,07:53:43,3.7,15.5557,-94.8915,30.0,"77 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:53:43,revisado
2017-09-08,07:55:50,3.9,15.5323,-94.8058,58.6,"83 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,12:55:50,revisado
2017-09-08,08:02:28,4.0,14.724,-95.6015,4.7,"129 km al SURESTE de CRUCECITA, OAX",2017-09-08,13:02:28,revisado
2017-09-08,08:05:08,3.5,15.6323,-94.9395,44.4,"67 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:05:08,revisado
2017-09-08,08:07:45,3.8,16.8877,-94.9705,112.2,"8 km al ESTE de MATIAS ROMERO, OAX",2017-09-08,13:07:45,revisado
2017-09-08,08:10:27,4.3,14.925,-94.3535,36.7,"144 km al SUROESTE de TONALA, CHIS",2017-09-08,13:10:27,revisado
2017-09-08,08:17:43,3.6,15.7772,-94.9247,12.2,"53 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:17:43,revisado
2017-09-08,08:19:46,3.7,15.5442,-94.7833,16.0,"83 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:19:46,revisado
2017-09-08,08:22:30,4.2,16.6487,-95.2778,14.7,"21 km al NOROESTE de CD IXTEPEC, OAX",2017-09-08,13:22:30,revisado
2017-09-08,08:23:40,3.6,15.3335,-94.6605,17.1,"110 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:23:40,revisado
2017-09-08,08:26:26,3.7,15.411,-94.7672,9.3,"97 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:26:26,revisado
2017-09-08,08:29:33,3.4,15.6678,-94.8843,25.9,"66 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:29:33,revisado
2017-09-08,08:31:05,4.1,15.5958,-94.8102,13.6,"77 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:31:05,revisado
2017-09-08,08:33:54,4.2,15.3838,-94.7587,15.0,"100 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:33:54,revisado
2017-09-08,08:36:28,4.6,14.9688,-94.646,16.1,"147 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:36:28,revisado
2017-09-08,08:41:14,3.7,15.7022,-94.8972,39.8,"62 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:41:14,revisado
2017-09-08,08:43:54,4.3,15.2862,-94.618,18.5,"117 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:43:54,revisado
2017-09-08,08:49:08,4.4,15.5068,-94.6873,15.4,"92 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,13:49:08,revisado
2017-09-08,08:54:57,3.6,15.6265,-95.0825,17.2,"63 km al SUR de SALINA CRUZ, OAX",2017-09-08,13:54:57,revisado
2017-09-08,08:56:20,4.0,17.0547,-95.1785,104.8,"25 km al NOROESTE de MATIAS ROMERO, OAX",2017-09-08,13:56:20,revisado
2017-09-08,08:58:55,3.6,16.969,-95.2008,91.6,"20 km al NOROESTE de MATIAS ROMERO, OAX",2017-09-08,13:58:55,revisado
2017-09-08,09:14:32,3.8,15.4225,-94.737,16.2,"97 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:14:32,revisado
2017-09-08,09:16:21,4.5,15.7822,-94.9328,55.6,"52 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:16:21,revisado
2017-09-08,09:24:59,4.6,15.65,-94.5177,32.2,"92 km al SUROESTE de ARRIAGA , CHIS",2017-09-08,14:24:59,revisado
2017-09-08,09:29:47,4.1,17.5145,-94.729,13.3,"47 km al SURESTE de SAYULA DE ALEMAN, VER",2017-09-08,14:29:47,revisado
2017-09-08,09:35:49,3.6,17.81,-94.9003,88.6,"10 km al SURESTE de SAYULA DE ALEMAN, VER",2017-09-08,14:35:49,revisado
2017-09-08,09:37:11,3.6,15.564,-94.7727,30.0,"82 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:37:11,revisado
2017-09-08,09:38:39,3.7,15.245,-94.526,16.1,"124 km al SUROESTE de TONALA, CHIS",2017-09-08,14:38:39,revisado
2017-09-08,09:40:11,4.5,15.6577,-94.8367,90.2,"70 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:40:11,revisado
2017-09-08,09:43:08,3.8,15.4583,-94.7975,41.0,"91 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:43:08,revisado
2017-09-08,09:44:04,3.3,15.0375,-94.3445,24.3,"132 km al SUROESTE de TONALA, CHIS",2017-09-08,14:44:04,revisado
2017-09-08,09:45:00,4.8,15.495,-94.792,64.3,"87 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:45:00,revisado
2017-09-08,09:55:29,4.1,15.95,-94.9223,109.9,"39 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,14:55:29,revisado
2017-09-08,10:00:56,3.8,15.6125,-94.8698,49.3,"72 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:00:56,revisado
2017-09-08,10:02:56,3.9,15.6503,-94.855,70.1,"69 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:02:56,revisado
2017-09-08,10:11:03,3.9,15.9805,-95.1955,51.8,"22 km al SUR de SALINA CRUZ, OAX",2017-09-08,15:11:03,revisado
2017-09-08,10:13:26,4.1,15.6962,-94.9082,58.3,"62 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:13:26,revisado
2017-09-08,10:19:32,3.7,15.5222,-94.7527,51.9,"87 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:19:32,revisado
2017-09-08,10:21:42,4.3,15.4892,-94.758,65.0,"90 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:21:42,revisado
2017-09-08,10:29:22,4.0,15.5063,-94.827,65.0,"85 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:29:22,revisado
2017-09-08,10:30:24,3.9,15.4023,-94.6933,60.0,"102 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:30:24,revisado
2017-09-08,10:31:40,3.8,15.5127,-94.8012,60.0,"85 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:31:40,revisado
2017-09-08,10:34:01,3.9,15.5648,-94.8318,60.0,"79 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:34:01,revisado
2017-09-08,10:36:11,4.2,15.705,-94.9498,51.3,"59 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:36:11,revisado
2017-09-08,10:37:31,3.9,15.621,-94.8807,16.1,"71 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:37:31,revisado
2017-09-08,10:40:34,3.8,15.543,-94.7833,25.8,"83 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:40:34,revisado
2017-09-08,10:42:12,3.7,15.1825,-94.8437,48.1,"117 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:42:12,revisado
2017-09-08,10:43:12,4.0,15.292,-94.7045,40.0,"112 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:43:12,revisado
2017-09-08,10:45:33,3.8,15.3818,-94.7055,70.0,"103 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:45:33,revisado
2017-09-08,10:48:06,4.1,15.7078,-95.0335,30.1,"55 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,15:48:06,revisado
2017-09-08,10:50:52,4.0,14.89,-94.4405,33.2,"151 km al SUROESTE de TONALA, CHIS",2017-09-08,15:50:52,revisado
2017-09-08,10:54:34,4.2,15.1312,-94.4753,60.0,"131 km al SUROESTE de TONALA, CHIS",2017-09-08,15:54:34,revisado
